date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-07-15,SPY,short,2026-07-15 10:30:00-04:00,2026-07-15 10:30:00-04:00,753.35,753.9105,753.9105,748.66,13.509580235701597,-7.572119722109848,-7.440100882722954e-05,-0.007440100882722953,stop,3,4
2026-07-16,QQQ,long,2026-07-16 10:00:00-04:00,2026-07-16 10:00:00-04:00,709.47,710.08,710.08,724.36,14.344066780263557,8.749880735960966,8.59796749686405e-05,0.00859796749686405,stop,1,2
2026-07-17,SPY,long,2026-07-17 10:00:00-04:00,2026-07-17 10:00:00-04:00,744.83,745.59,745.59,754.57,13.664272446957268,10.384847059687399,0.00010203670636252444,0.010203670636252445,stop,1,2
2026-07-17,QQQ,long,2026-07-17 10:00:00-04:00,2026-07-17 10:00:00-04:00,693.41,700.91,700.91,713.599,14.679047794772432,110.09285846079324,0.0010816111679958467,0.10816111679958466,stop,1,2
2026-07-17,IWM,long,2026-07-17 10:00:00-04:00,2026-07-17 11:00:00-04:00,294.97,294.15,294.15,297.81,34.54455645394186,-28.326536292234053,-0.00027799437230906535,-0.027799437230906533,stop,1,2
2026-07-17,NVDA,long,2026-07-17 10:00:00-04:00,2026-07-17 10:00:00-04:00,201.7299,203.8,203.8,211.08,50.49710114162554,104.53404907328029,0.0010261741070609885,0.10261741070609884,stop,1,2
2026-07-17,BRK.B,short,2026-07-17 10:30:00-04:00,2026-07-17 10:30:00-04:00,499.658,497.08,497.08,486.17,20.40841649387648,52.6128977212142,0.0005159529117916718,0.051595291179167176,stop,2,4
2026-07-20,SPY,short,2026-07-20 10:00:00-04:00,2026-07-20 15:45:00-04:00,745.52,742.1,754.57,740.8,13.685065267557485,46.80292321504604,0.0004587402081768376,0.045874020817683756,eod,1,2
2026-07-20,QQQ,short,2026-07-20 10:00:00-04:00,2026-07-20 15:45:00-04:00,700.66,696.0,713.599,686.76,14.567936161035254,67.88658251042382,0.0006650872034938441,0.06650872034938442,eod,1,2
2026-07-20,NVDA,short,2026-07-20 10:00:00-04:00,2026-07-20 15:45:00-04:00,205.5988,203.38,211.08,197.97,49.67907793645684,110.22793812541123,0.001079189178146962,0.10791891781469619,eod,1,2
2026-07-20,BRK.B,long,2026-07-20 12:45:00-04:00,2026-07-20 15:45:00-04:00,491.83,491.41,486.17,502.99,20.7896663535257,-8.731659868479943,-8.539536018542161e-05,-0.008539536018542161,eod,1,13
2026-07-21,NVDA,short,2026-07-21 10:00:00-04:00,2026-07-21 15:45:00-04:00,204.82,207.17,211.08,202.28,49.91752971715504,-117.30619483531406,-0.0011473488917097912,-0.11473488917097911,eod,1,2
2026-07-21,BRK.B,long,2026-07-21 10:00:00-04:00,2026-07-21 15:45:00-04:00,489.42,489.66,486.17,492.25,20.866286251448987,5.007908700347946,4.903763638592805e-05,0.004903763638592805,eod,1,2
2026-07-21,AAPL,long,2026-07-21 10:15:00-04:00,2026-07-21 15:45:00-04:00,326.16,327.59,317.32,333.71,31.312480402422732,44.77684697546294,0.00043843512386557203,0.043843512386557204,eod,2,3
2026-07-22,BRK.B,short,2026-07-22 10:45:00-04:00,2026-07-22 15:45:00-04:00,489.9,489.37,492.25,487.38,20.856003863547148,11.05368204767942,0.0001081853439477389,0.01081853439477389,eod,1,5
2026-07-23,IWM,long,2026-07-23 10:15:00-04:00,2026-07-23 10:15:00-04:00,292.57,292.68,292.68,296.44,34.92655317003286,3.841920848704091,3.759783983320697e-05,0.003759783983320697,stop,2,3
2026-07-23,BRK.B,long,2026-07-23 10:15:00-04:00,2026-07-23 15:45:00-04:00,488.33,490.97,487.38,492.315,20.926107044501432,55.24492259748468,0.0005406180246964232,0.05406180246964231,eod,2,3
2026-07-23,AAPL,long,2026-07-23 10:30:00-04:00,2026-07-23 10:30:00-04:00,321.93,322.2204,322.2204,328.9995,31.759607198152185,9.222989930342662,9.02059453918482e-05,0.00902059453918482,stop,2,4
2026-07-24,IWM,short,2026-07-24 10:00:00-04:00,2026-07-24 15:45:00-04:00,291.33,291.2,296.44,290.17,35.098660090942126,4.562825811822317,4.46229361891997e-05,0.00446229361891997,eod,1,2
2026-07-27,SPY,short,2026-07-27 10:00:00-04:00,2026-07-27 10:30:00-04:00,741.6,737.29,750.02,737.29,13.788766082625877,59.42958181611834,0.0005811758360302129,0.05811758360302129,target,1,2
2026-07-27,IWM,short,2026-07-27 10:00:00-04:00,2026-07-27 15:45:00-04:00,294.37,292.92,296.44,290.48,34.757930105163446,50.398998652486604,0.0004925773686177222,0.04925773686177222,eod,1,2
2026-07-27,BRK.B,short,2026-07-27 10:00:00-04:00,2026-07-27 15:45:00-04:00,495.34,497.19,502.99,490.25,20.66607135487183,-38.23223200651335,-0.00037348084144224627,-0.03734808414422463,eod,1,2
2026-07-27,MSFT,short,2026-07-27 10:30:00-04:00,2026-07-27 11:00:00-04:00,390.17,391.78,391.78,380.65,26.226794888693544,-42.22513977079547,-0.00041264064382191275,-0.041264064382191275,stop,3,4
2026-07-28,QQQ,long,2026-07-28 10:30:00-04:00,2026-07-28 15:45:00-04:00,670.64,675.5,668.9,692.3,15.252126398282952,74.12533429565535,0.0007246809018251242,0.07246809018251242,eod,3,4
2026-07-28,NVDA,long,2026-07-28 10:30:00-04:00,2026-07-28 10:30:00-04:00,195.17,195.06,195.06,208.75,52.447090132571844,-5.769179914582128,-5.636112107392798e-05,-0.005636112107392798,stop,2,4
2026-07-28,BRK.B,short,2026-07-28 10:30:00-04:00,2026-07-28 10:30:00-04:00,508.51,502.99,502.99,493.97,20.12845698842223,111.10908257609034,0.0010855243751351955,0.10855243751351955,stop,2,4
